Displacement,force,Time,Time2
0.4400000000000003,691.2928,2024-03-02 20:56:10.929688,1709380570930
0.4450000000000003,416.82239999999996,2024-03-02 20:56:10.992621,1709380570993
0.4500000000000003,0.0,2024-03-02 20:56:11.055958,1709380571056
0.4550000000000003,823.4112,2024-03-02 20:56:11.103824,1709380571104
0.4600000000000003,0.0,2024-03-02 20:56:11.167358,1709380571167
0.4650000000000003,824.592,2024-03-02 20:56:11.231784,1709380571232
0.4700000000000003,0.0,2024-03-02 20:56:11.294763,1709380571295
0.4750000000000003,714.384,2024-03-02 20:56:11.358367,1709380571358
0.4800000000000003,370.64,2024-03-02 20:56:11.406993,1709380571407
0.4850000000000003,0.0,2024-03-02 20:56:11.470109,1709380571470
0.4900000000000003,829.8399999999999,2024-03-02 20:56:11.533314,1709380571533
0.49500000000000033,0.0,2024-03-02 20:56:11.596456,1709380571596
0.5000000000000003,838.7615999999999,2024-03-02 20:56:11.659890,1709380571660
0.5050000000000003,0.0,2024-03-02 20:56:11.706928,1709380571707
0.5100000000000003,773.2928,2024-03-02 20:56:11.770344,1709380571770
0.5150000000000003,368.016,2024-03-02 20:56:11.833675,1709380571834
0.5200000000000004,616.9024000000001,2024-03-02 20:56:11.897288,1709380571897
0.5250000000000004,834.9567999999999,2024-03-02 20:56:11.945114,1709380571945
0.5300000000000004,0.0,2024-03-02 20:56:11.992663,1709380571993
0.5350000000000004,834.9567999999999,2024-03-02 20:56:12.056152,1709380572056
0.5400000000000004,670.6944,2024-03-02 20:56:12.103451,1709380572103
0.5450000000000004,300.0544,2024-03-02 20:56:12.167115,1709380572167
0.5500000000000004,872.0863999999999,2024-03-02 20:56:12.214955,1709380572215
0.5550000000000004,0.0,2024-03-02 20:56:12.278291,1709380572278
0.5600000000000004,842.5664,2024-03-02 20:56:12.342500,1709380572343
0.5650000000000004,0.0,2024-03-02 20:56:12.405694,1709380572406
0.5700000000000004,838.7615999999999,2024-03-02 20:56:12.469893,1709380572470
0.5750000000000004,0.0,2024-03-02 20:56:12.533104,1709380572533
0.5800000000000004,329.57439999999997,2024-03-02 20:56:12.595726,1709380572596
0.5850000000000004,286.016,2024-03-02 20:56:12.660126,1709380572660
0.5900000000000004,0.0,2024-03-02 20:56:12.707229,1709380572707
0.5950000000000004,825.9039999999999,2024-03-02 20:56:12.770676,1709380572771
0.6000000000000004,0.0,2024-03-02 20:56:12.817507,1709380572818
0.6050000000000004,765.6832,2024-03-02 20:56:12.881297,1709380572881
0.6100000000000004,605.3568,2024-03-02 20:56:12.928501,1709380572929
0.6150000000000004,0.0,2024-03-02 20:56:12.991623,1709380572992
0.6200000000000004,781.0336000000001,2024-03-02 20:56:13.039034,1709380573039
0.6250000000000004,0.0,2024-03-02 20:56:13.102118,1709380573102
0.6300000000000004,848.9952000000001,2024-03-02 20:56:13.149700,1709380573150
0.6350000000000005,110.33919999999999,2024-03-02 20:56:13.213098,1709380573213
0.6400000000000005,69.2736,2024-03-02 20:56:13.276921,1709380573277
0.6450000000000005,548.9408,2024-03-02 20:56:13.340570,1709380573341
0.6500000000000005,0.0,2024-03-02 20:56:13.403605,1709380573404
0.6550000000000005,827.2159999999999,2024-03-02 20:56:13.451199,1709380573451
0.6600000000000005,0.0,2024-03-02 20:56:13.514808,1709380573515
0.6650000000000005,805.4368,2024-03-02 20:56:13.578297,1709380573578
0.6700000000000005,0.0,2024-03-02 20:56:13.641659,1709380573642
0.6750000000000005,775.9168000000001,2024-03-02 20:56:13.705042,1709380573705
0.6800000000000005,236.02880000000002,2024-03-02 20:56:13.767912,1709380573768
0.6850000000000005,713.072,2024-03-02 20:56:13.831765,1709380573832
0.6900000000000005,668.2016,2024-03-02 20:56:13.894973,1709380573895
0.6950000000000005,0.0,2024-03-02 20:56:13.958503,1709380573959
0.7000000000000005,828.5279999999999,2024-03-02 20:56:14.006131,1709380574006
0.7050000000000005,0.0,2024-03-02 20:56:14.070037,1709380574070
0.7100000000000005,810.5536000000001,2024-03-02 20:56:14.132972,1709380574133
0.7150000000000005,209.0016,2024-03-02 20:56:14.180341,1709380574180
0.7200000000000005,0.0,2024-03-02 20:56:14.228276,1709380574228
0.7250000000000005,840.0735999999999,2024-03-02 20:56:14.291355,1709380574291
0.7300000000000005,0.0,2024-03-02 20:56:14.354686,1709380574355
0.7350000000000005,829.8399999999999,2024-03-02 20:56:14.418238,1709380574418
0.7400000000000005,0.0,2024-03-02 20:56:14.481217,1709380574481
0.7450000000000006,796.384,2024-03-02 20:56:14.544245,1709380574544
0.7500000000000006,200.07999999999998,2024-03-02 20:56:14.607723,1709380574608
0.7550000000000006,739.968,2024-03-02 20:56:14.670847,1709380574671
0.7600000000000006,0.0,2024-03-02 20:56:14.734058,1709380574734
0.7650000000000006,116.768,2024-03-02 20:56:14.781371,1709380574781
0.7700000000000006,829.8399999999999,2024-03-02 20:56:14.845604,1709380574846
0.7750000000000006,0.0,2024-03-02 20:56:14.907540,1709380574908
0.7800000000000006,841.3856,2024-03-02 20:56:14.971678,1709380574972
0.7850000000000006,0.0,2024-03-02 20:56:15.035160,1709380575035
0.7900000000000006,783.6576000000001,2024-03-02 20:56:15.098496,1709380575098
0.7950000000000006,298.8736,2024-03-02 20:56:15.146536,1709380575147
0.8000000000000006,160.3264,2024-03-02 20:56:15.210247,1709380575210
0.8050000000000006,827.2159999999999,2024-03-02 20:56:15.257754,1709380575258
0.8100000000000006,0.0,2024-03-02 20:56:15.321383,1709380575321
0.8150000000000006,829.8399999999999,2024-03-02 20:56:15.385068,1709380575385
0.8200000000000006,119.26079999999999,2024-03-02 20:56:15.432599,1709380575433
0.8250000000000006,347.5488,2024-03-02 20:56:15.495775,1709380575496
0.8300000000000006,307.7952,2024-03-02 20:56:15.558956,1709380575559
0.8350000000000006,210.3136,2024-03-02 20:56:15.621976,1709380575622
0.8400000000000006,836.1376,2024-03-02 20:56:15.669130,1709380575669
0.8450000000000006,0.0,2024-03-02 20:56:15.732858,1709380575733
0.8500000000000006,530.9664,2024-03-02 20:56:15.779898,1709380575780
0.8550000000000006,0.0,2024-03-02 20:56:15.843005,1709380575843
0.8600000000000007,366.83520000000004,2024-03-02 20:56:15.905828,1709380575906
0.8650000000000007,828.5279999999999,2024-03-02 20:56:15.953529,1709380575954
0.8700000000000007,1.312,2024-03-02 20:56:16.016830,1709380576017
0.8750000000000007,837.4495999999999,2024-03-02 20:56:16.080720,1709380576081
0.8800000000000007,0.0,2024-03-02 20:56:16.128437,1709380576128
0.8850000000000007,765.6832,2024-03-02 20:56:16.191727,1709380576192
0.8900000000000007,538.7072000000001,2024-03-02 20:56:16.254649,1709380576255
0.8950000000000007,0.0,2024-03-02 20:56:16.302345,1709380576302
0.9000000000000007,831.0208,2024-03-02 20:56:16.365458,1709380576365
0.9050000000000007,0.0,2024-03-02 20:56:16.412974,1709380576413
0.9100000000000007,870.7743999999999,2024-03-02 20:56:16.476432,1709380576476
0.9150000000000007,62.8448,2024-03-02 20:56:16.539790,1709380576540
0.9200000000000007,800.3199999999999,2024-03-02 20:56:16.602775,1709380576603
0.9250000000000007,507.8752,2024-03-02 20:56:16.666101,1709380576666
0.9300000000000007,0.0,2024-03-02 20:56:16.713291,1709380576713
0.9350000000000007,848.9952000000001,2024-03-02 20:56:16.777293,1709380576777
0.9400000000000007,0.0,2024-03-02 20:56:16.840330,1709380576840
0.9450000000000007,858.048,2024-03-02 20:56:16.903474,1709380576903
0.9500000000000007,28.208,2024-03-02 20:56:16.966854,1709380576967
0.9550000000000007,179.6128,2024-03-02 20:56:17.014112,1709380577014
0.9600000000000007,870.7743999999999,2024-03-02 20:56:17.060998,1709380577061
0.9650000000000007,23.0912,2024-03-02 20:56:17.124167,1709380577124
0.9700000000000008,916.9567999999999,2024-03-02 20:56:17.187445,1709380577187
0.9750000000000008,92.3648,2024-03-02 20:56:17.250843,1709380577251
0.9800000000000008,810.5536000000001,2024-03-02 20:56:17.297980,1709380577298
0.9850000000000008,1018.2432,2024-03-02 20:56:17.345771,1709380577346
0.9900000000000008,247.5744,2024-03-02 20:56:17.408918,1709380577409
0.9950000000000008,1120.8416,2024-03-02 20:56:17.456542,1709380577457
1.0000000000000007,305.1712,2024-03-02 20:56:17.520610,1709380577521
1.0050000000000006,1152.9856,2024-03-02 20:56:17.584117,1709380577584
1.0100000000000005,384.8096,2024-03-02 20:56:17.646994,1709380577647
1.0150000000000003,1070.8544,2024-03-02 20:56:17.709737,1709380577710
1.0200000000000002,850.3072,2024-03-02 20:56:17.757468,1709380577757
1.0250000000000001,382.1856,2024-03-02 20:56:17.820704,1709380577821
1.03,1283.7920000000001,2024-03-02 20:56:17.884331,1709380577884
1.035,385.9904,2024-03-02 20:56:17.932263,1709380577932
1.0399999999999998,1184.9984,2024-03-02 20:56:17.995466,1709380577995
1.0449999999999997,682.24,2024-03-02 20:56:18.059286,1709380578059
1.0499999999999996,646.4224,2024-03-02 20:56:18.107294,1709380578107
1.0549999999999995,1227.376,2024-03-02 20:56:18.170978,1709380578171
1.0599999999999994,359.0944,2024-03-02 20:56:18.218473,1709380578218
1.0649999999999993,1201.6608,2024-03-02 20:56:18.281899,1709380578282
1.0699999999999992,352.6656,2024-03-02 20:56:18.346164,1709380578346
1.074999999999999,725.9296,2024-03-02 20:56:18.393703,1709380578394
1.079999999999999,1011.9456,2024-03-02 20:56:18.457350,1709380578457
1.0849999999999989,288.5088,2024-03-02 20:56:18.504750,1709380578505
1.0899999999999987,1136.3232,2024-03-02 20:56:18.568364,1709380578568
1.0949999999999986,241.1456,2024-03-02 20:56:18.616220,1709380578616
1.0999999999999985,869.5935999999999,2024-03-02 20:56:18.679570,1709380578680
1.1049999999999984,303.99039999999997,2024-03-02 20:56:18.743371,1709380578743
1.1099999999999983,273.1584,2024-03-02 20:56:18.791088,1709380578791
1.1149999999999982,1093.9456,2024-03-02 20:56:18.854541,1709380578855
1.119999999999998,219.36639999999997,2024-03-02 20:56:18.917267,1709380578917
1.124999999999998,1069.5424,2024-03-02 20:56:18.980935,1709380578981
1.129999999999998,192.3392,2024-03-02 20:56:19.043918,1709380579044
1.1349999999999978,1041.3344,2024-03-02 20:56:19.107884,1709380579108
1.1399999999999977,157.7024,2024-03-02 20:56:19.170096,1709380579170
1.1449999999999976,659.1487999999999,2024-03-02 20:56:19.217291,1709380579217
1.1499999999999975,819.4752000000001,2024-03-02 20:56:19.280644,1709380579281
1.1549999999999974,138.5472,2024-03-02 20:56:19.343826,1709380579344
1.1599999999999973,970.88,2024-03-02 20:56:19.407753,1709380579408
1.1649999999999971,112.832,2024-03-02 20:56:19.455552,1709380579456
1.169999999999997,955.5296,2024-03-02 20:56:19.519078,1709380579519
1.174999999999997,103.91040000000001,2024-03-02 20:56:19.581638,1709380579582
1.1799999999999968,882.3199999999999,2024-03-02 20:56:19.645698,1709380579646
1.1849999999999967,692.6048000000001,2024-03-02 20:56:19.708675,1709380579709
1.1899999999999966,532.2784,2024-03-02 20:56:19.772427,1709380579772
1.1949999999999965,965.7632,2024-03-02 20:56:19.819313,1709380579819
1.1999999999999964,85.936,2024-03-02 20:56:19.883169,1709380579883
1.2049999999999963,938.736,2024-03-02 20:56:19.946115,1709380579946
1.2099999999999962,32.0128,2024-03-02 20:56:20.009396,1709380580009
1.214999999999996,833.6447999999999,2024-03-02 20:56:20.073338,1709380580073
1.219999999999996,506.5632,2024-03-02 20:56:20.120572,1709380580121
1.2249999999999959,0.0,2024-03-02 20:56:20.168502,1709380580169
1.2299999999999958,824.592,2024-03-02 20:56:20.232137,1709380580232
1.2349999999999957,0.0,2024-03-02 20:56:20.295562,1709380580296
1.2399999999999956,813.0464000000001,2024-03-02 20:56:20.343088,1709380580343
1.2449999999999954,41.0656,2024-03-02 20:56:20.406959,1709380580407
1.2499999999999953,782.3456000000001,2024-03-02 20:56:20.470079,1709380580470
1.2549999999999952,825.9039999999999,2024-03-02 20:56:20.518079,1709380580518
1.2599999999999951,0.0,2024-03-02 20:56:20.565935,1709380580566
1.264999999999995,850.3072,2024-03-02 20:56:20.629086,1709380580629
1.269999999999995,6.4288,2024-03-02 20:56:20.692355,1709380580692
1.2749999999999948,851.6192,2024-03-02 20:56:20.756181,1709380580756
1.2799999999999947,851.6192,2024-03-02 20:56:20.803836,1709380580804
1.2849999999999946,461.6928,2024-03-02 20:56:20.867947,1709380580868
1.2899999999999945,859.2288000000001,2024-03-02 20:56:20.915595,1709380580916
1.2949999999999944,0.0,2024-03-02 20:56:20.963846,1709380580964
1.2999999999999943,775.9168000000001,2024-03-02 20:56:21.026957,1709380581027
1.3049999999999942,348.86080000000004,2024-03-02 20:56:21.090438,1709380581090
1.309999999999994,691.2928,2024-03-02 20:56:21.153063,1709380581153
1.314999999999994,477.04319999999996,2024-03-02 20:56:21.216896,1709380581217
1.3199999999999938,0.0,2024-03-02 20:56:21.264944,1709380581265
1.3249999999999937,851.6192,2024-03-02 20:56:21.327886,1709380581328
1.3299999999999936,0.0,2024-03-02 20:56:21.390856,1709380581391
1.3349999999999935,788.7743999999999,2024-03-02 20:56:21.453561,1709380581454
1.3399999999999934,0.0,2024-03-02 20:56:21.516917,1709380581517
1.3449999999999933,219.36639999999997,2024-03-02 20:56:21.564953,1709380581565
1.3499999999999932,459.2,2024-03-02 20:56:21.628838,1709380581629
1.354999999999993,0.0,2024-03-02 20:56:21.676401,1709380581676
1.359999999999993,837.4495999999999,2024-03-02 20:56:21.739721,1709380581740
1.3649999999999929,0.0,2024-03-02 20:56:21.803589,1709380581804
1.3699999999999928,768.176,2024-03-02 20:56:21.866825,1709380581867
1.3749999999999927,0.0,2024-03-02 20:56:21.929580,1709380581930
1.3799999999999926,718.1888,2024-03-02 20:56:21.993325,1709380581993
1.3849999999999925,811.8656,2024-03-02 20:56:22.041016,1709380582041
1.3899999999999924,115.45599999999999,2024-03-02 20:56:22.103702,1709380582104
1.3949999999999922,846.5024,2024-03-02 20:56:22.151852,1709380582152
1.3999999999999921,0.0,2024-03-02 20:56:22.215174,1709380582215
1.404999999999992,846.5024,2024-03-02 20:56:22.279448,1709380582279
1.409999999999992,668.2016,2024-03-02 20:56:22.325964,1709380582326
1.4149999999999918,286.016,2024-03-02 20:56:22.389818,1709380582390
1.4199999999999917,827.2159999999999,2024-03-02 20:56:22.453420,1709380582453
1.4249999999999916,0.0,2024-03-02 20:56:22.501196,1709380582501
1.4299999999999915,852.8000000000001,2024-03-02 20:56:22.564818,1709380582565
1.4349999999999914,0.0,2024-03-02 20:56:22.627751,1709380582628
1.4399999999999913,836.1376,2024-03-02 20:56:22.691403,1709380582691
1.4449999999999912,0.0,2024-03-02 20:56:22.755029,1709380582755
1.449999999999991,345.05600000000004,2024-03-02 20:56:22.818808,1709380582819
1.454999999999991,814.3584000000001,2024-03-02 20:56:22.867412,1709380582867
1.4599999999999909,0.0,2024-03-02 20:56:22.913827,1709380582914
1.4649999999999908,834.9567999999999,2024-03-02 20:56:22.977771,1709380582978
1.4699999999999906,456.57599999999996,2024-03-02 20:56:23.025611,1709380583026
1.4749999999999905,764.3712,2024-03-02 20:56:23.089575,1709380583090
1.4799999999999904,824.592,2024-03-02 20:56:23.137646,1709380583138
1.4849999999999903,0.0,2024-03-02 20:56:23.200229,1709380583200
1.4899999999999902,833.6447999999999,2024-03-02 20:56:23.264196,1709380583264
1.4949999999999901,0.0,2024-03-02 20:56:23.327160,1709380583327
1.49999999999999,837.4495999999999,2024-03-02 20:56:23.391046,1709380583391
1.50499999999999,0.0,2024-03-02 20:56:23.454755,1709380583455
1.5099999999999898,802.8128,2024-03-02 20:56:23.517694,1709380583518
1.5149999999999897,0.0,2024-03-02 20:56:23.580812,1709380583581
1.5199999999999896,0.0,2024-03-02 20:56:23.628666,1709380583629
1.5249999999999895,837.4495999999999,2024-03-02 20:56:23.691912,1709380583692
1.5299999999999894,0.0,2024-03-02 20:56:23.740213,1709380583740
1.5349999999999893,841.3856,2024-03-02 20:56:23.803863,1709380583804
1.5399999999999892,0.0,2024-03-02 20:56:23.867077,1709380583867
1.544999999999989,130.8064,2024-03-02 20:56:23.914781,1709380583915
1.549999999999989,864.3456000000001,2024-03-02 20:56:23.978326,1709380583978
1.5549999999999888,736.1632000000001,2024-03-02 20:56:24.041578,1709380584042
1.5599999999999887,823.4112,2024-03-02 20:56:24.105023,1709380584105
1.5649999999999886,0.0,2024-03-02 20:56:24.168347,1709380584168
1.5699999999999885,836.1376,2024-03-02 20:56:24.231817,1709380584232
1.5749999999999884,0.0,2024-03-02 20:56:24.295079,1709380584295
1.5799999999999883,831.0208,2024-03-02 20:56:24.342946,1709380584343
1.5849999999999882,115.45599999999999,2024-03-02 20:56:24.406510,1709380584407
1.589999999999988,69.2736,2024-03-02 20:56:24.469667,1709380584470
1.594999999999988,286.016,2024-03-02 20:56:24.533005,1709380584533
1.5999999999999879,0.0,2024-03-02 20:56:24.596391,1709380584596
1.6049999999999878,430.86080000000004,2024-03-02 20:56:24.660043,1709380584660
1.6099999999999877,0.0,2024-03-02 20:56:24.723334,1709380584723
1.6149999999999876,810.5536000000001,2024-03-02 20:56:24.770583,1709380584771
1.6199999999999875,0.0,2024-03-02 20:56:24.833990,1709380584834
1.6249999999999873,366.83520000000004,2024-03-02 20:56:24.881046,1709380584881
1.6299999999999872,861.8528,2024-03-02 20:56:24.943866,1709380584944
1.6349999999999871,229.6,2024-03-02 20:56:25.006741,1709380585007
1.639999999999987,838.7615999999999,2024-03-02 20:56:25.070453,1709380585070
1.644999999999987,0.0,2024-03-02 20:56:25.117319,1709380585117
1.6499999999999868,575.8368,2024-03-02 20:56:25.164506,1709380585165
1.6549999999999867,543.824,2024-03-02 20:56:25.227716,1709380585228
1.6599999999999866,0.0,2024-03-02 20:56:25.275588,1709380585276
1.6649999999999865,836.1376,2024-03-02 20:56:25.338590,1709380585339
1.6699999999999864,0.0,2024-03-02 20:56:25.386313,1709380585386
1.6749999999999863,750.2016,2024-03-02 20:56:25.449870,1709380585450
1.6799999999999862,336.0032,2024-03-02 20:56:25.513789,1709380585514
1.684999999999986,620.7072000000001,2024-03-02 20:56:25.576302,1709380585576
1.689999999999986,483.472,2024-03-02 20:56:25.640085,1709380585640
1.6949999999999859,0.0,2024-03-02 20:56:25.687391,1709380585687
1.6999999999999857,834.9567999999999,2024-03-02 20:56:25.751416,1709380585751
1.7049999999999856,125.6896,2024-03-02 20:56:25.798069,1709380585798
1.7099999999999855,787.4623999999999,2024-03-02 20:56:25.861247,1709380585861
1.7149999999999854,274.4704,2024-03-02 20:56:25.924941,1709380585925
1.7199999999999853,677.1232,2024-03-02 20:56:25.988717,1709380585989
1.7249999999999852,828.5279999999999,2024-03-02 20:56:26.036525,1709380586037
1.729999999999985,0.0,2024-03-02 20:56:26.084301,1709380586084
1.734999999999985,824.592,2024-03-02 20:56:26.147535,1709380586148
1.739999999999985,561.7984,2024-03-02 20:56:26.195746,1709380586196
1.7449999999999848,0.0,2024-03-02 20:56:26.243095,1709380586243
1.7499999999999847,864.3456000000001,2024-03-02 20:56:26.307437,1709380586307
1.7549999999999846,0.0,2024-03-02 20:56:26.355936,1709380586356
1.7599999999999845,818.2944,2024-03-02 20:56:26.418461,1709380586418
1.7649999999999844,0.0,2024-03-02 20:56:26.482125,1709380586482
1.7699999999999843,586.0704,2024-03-02 20:56:26.545169,1709380586545
1.7749999999999841,825.9039999999999,2024-03-02 20:56:26.592722,1709380586593
1.779999999999984,0.0,2024-03-02 20:56:26.656176,1709380586656
1.784999999999984,828.5279999999999,2024-03-02 20:56:26.719106,1709380586719
1.7899999999999838,6.4288,2024-03-02 20:56:26.765499,1709380586765
1.7949999999999837,305.1712,2024-03-02 20:56:26.813325,1709380586813
1.7999999999999836,828.5279999999999,2024-03-02 20:56:26.876147,1709380586876
1.8049999999999835,188.5344,2024-03-02 20:56:26.939432,1709380586939
1.8099999999999834,820.7872000000001,2024-03-02 20:56:27.003090,1709380587003
1.8149999999999833,0.0,2024-03-02 20:56:27.066239,1709380587066
1.8199999999999832,829.8399999999999,2024-03-02 20:56:27.129048,1709380587129
1.824999999999983,0.0,2024-03-02 20:56:27.176543,1709380587177
1.829999999999983,865.6576000000001,2024-03-02 20:56:27.240696,1709380587241
1.8349999999999829,709.2672,2024-03-02 20:56:27.288757,1709380587289
1.8399999999999828,0.0,2024-03-02 20:56:27.351832,1709380587352
1.8449999999999827,816.9824000000001,2024-03-02 20:56:27.415220,1709380587415
1.8499999999999825,0.0,2024-03-02 20:56:27.463078,1709380587463
1.8549999999999824,833.6447999999999,2024-03-02 20:56:27.526486,1709380587526
1.8599999999999823,0.0,2024-03-02 20:56:27.589855,1709380587590
1.8649999999999822,0.0,2024-03-02 20:56:27.637237,1709380587637
1.8699999999999821,700.2144,2024-03-02 20:56:27.699440,1709380587699
1.874999999999982,0.0,2024-03-02 20:56:27.747169,1709380587747
1.879999999999982,837.4495999999999,2024-03-02 20:56:27.811315,1709380587811
1.8849999999999818,0.0,2024-03-02 20:56:27.875333,1709380587875
1.8899999999999817,820.7872000000001,2024-03-02 20:56:27.938346,1709380587938
1.8949999999999816,174.36479999999997,2024-03-02 20:56:27.986115,1709380587986
1.8999999999999815,5.1168,2024-03-02 20:56:28.048676,1709380588049
1.9049999999999814,884.944,2024-03-02 20:56:28.096583,1709380588097
1.9099999999999813,73.0784,2024-03-02 20:56:28.145058,1709380588145
1.9149999999999812,952.9055999999999,2024-03-02 20:56:28.207519,1709380588208
1.919999999999981,891.3728,2024-03-02 20:56:28.255200,1709380588255
1.924999999999981,151.2736,2024-03-02 20:56:28.318099,1709380588318
