Displacement,force,Time,Time2
0.8650000000000007,329.57439999999997,2024-03-02 20:44:47.862488,1709379887862
0.8700000000000007,1186.3104,2024-03-02 20:44:47.926027,1709379887926
0.8750000000000007,488.5888,2024-03-02 20:44:47.973486,1709379887973
0.8800000000000007,380.8736,2024-03-02 20:44:48.036363,1709379888036
0.8850000000000007,651.5391999999999,2024-03-02 20:44:48.099252,1709379888099
0.8900000000000007,327.0816,2024-03-02 20:44:48.162237,1709379888162
0.8950000000000007,1184.9984,2024-03-02 20:44:48.226317,1709379888226
0.9000000000000007,332.1984,2024-03-02 20:44:48.289458,1709379888289
0.9050000000000007,1220.9472,2024-03-02 20:44:48.352408,1709379888352
0.9100000000000007,298.8736,2024-03-02 20:44:48.416501,1709379888417
0.9150000000000007,1127.2703999999999,2024-03-02 20:44:48.464492,1709379888464
0.9200000000000007,548.9408,2024-03-02 20:44:48.527994,1709379888528
0.9250000000000007,986.2304,2024-03-02 20:44:48.591301,1709379888591
0.9300000000000007,634.8768,2024-03-02 20:44:48.653926,1709379888654
0.9350000000000007,210.3136,2024-03-02 20:44:48.717698,1709379888718
0.9400000000000007,1052.8799999999999,2024-03-02 20:44:48.765267,1709379888765
0.9450000000000007,211.6256,2024-03-02 20:44:48.829257,1709379888829
0.9500000000000007,1033.7248,2024-03-02 20:44:48.892768,1709379888893
0.9550000000000007,161.63840000000002,2024-03-02 20:44:48.955920,1709379888956
0.9600000000000007,955.5296,2024-03-02 20:44:49.019515,1709379889020
0.9650000000000007,536.0832,2024-03-02 20:44:49.067011,1709379889067
0.9700000000000008,352.6656,2024-03-02 20:44:49.130731,1709379889131
0.9750000000000008,1005.5168,2024-03-02 20:44:49.193953,1709379889194
0.9800000000000008,148.7808,2024-03-02 20:44:49.257712,1709379889258
0.9850000000000008,1022.1792,2024-03-02 20:44:49.321593,1709379889322
0.9900000000000008,98.79360000000001,2024-03-02 20:44:49.368643,1709379889369
0.9950000000000008,869.5935999999999,2024-03-02 20:44:49.431699,1709379889432
1.0000000000000007,338.6272,2024-03-02 20:44:49.495731,1709379889496
1.0050000000000006,746.3968,2024-03-02 20:44:49.558900,1709379889559
1.0100000000000005,474.5504,2024-03-02 20:44:49.622585,1709379889623
1.0150000000000003,148.7808,2024-03-02 20:44:49.669719,1709379889670
1.0200000000000002,888.7488,2024-03-02 20:44:49.732664,1709379889733
1.0250000000000001,70.5856,2024-03-02 20:44:49.795461,1709379889795
1.03,898.9824000000001,2024-03-02 20:44:49.843213,1709379889843
1.035,302.6784,2024-03-02 20:44:49.906745,1709379889907
1.0399999999999998,353.9776,2024-03-02 20:44:49.969707,1709379889970
1.0449999999999997,466.8096,2024-03-02 20:44:50.032756,1709379890033
1.0499999999999996,216.74240000000003,2024-03-02 20:44:50.096028,1709379890096
1.0549999999999995,926.0096,2024-03-02 20:44:50.159209,1709379890159
1.0599999999999994,79.5072,2024-03-02 20:44:50.222834,1709379890223
1.0649999999999993,945.1648,2024-03-02 20:44:50.270861,1709379890271
1.0699999999999992,69.2736,2024-03-02 20:44:50.318809,1709379890319
1.074999999999999,382.1856,2024-03-02 20:44:50.382553,1709379890383
1.079999999999999,913.1519999999999,2024-03-02 20:44:50.446060,1709379890446
1.0849999999999989,243.63840000000002,2024-03-02 20:44:50.508930,1709379890509
1.0899999999999987,887.4368,2024-03-02 20:44:50.572530,1709379890573
1.0949999999999986,53.923199999999994,2024-03-02 20:44:50.635724,1709379890636
1.0999999999999985,910.5279999999999,2024-03-02 20:44:50.699508,1709379890700
1.1049999999999984,94.8576,2024-03-02 20:44:50.762610,1709379890763
1.1099999999999983,931.1264,2024-03-02 20:44:50.825616,1709379890826
1.1149999999999982,124.3776,2024-03-02 20:44:50.874032,1709379890874
1.119999999999998,330.8864,2024-03-02 20:44:50.937185,1709379890937
1.124999999999998,486.096,2024-03-02 20:44:51.000601,1709379891001
1.129999999999998,160.3264,2024-03-02 20:44:51.063782,1709379891064
1.1349999999999978,897.8016,2024-03-02 20:44:51.111543,1709379891112
1.1399999999999977,29.52,2024-03-02 20:44:51.174964,1709379891175
1.1449999999999976,923.3856,2024-03-02 20:44:51.238274,1709379891238
1.1499999999999975,0.0,2024-03-02 20:44:51.301311,1709379891301
1.1549999999999974,854.1120000000001,2024-03-02 20:44:51.364521,1709379891365
1.1599999999999973,77.01440000000001,2024-03-02 20:44:51.427788,1709379891428
1.1649999999999971,169.248,2024-03-02 20:44:51.475943,1709379891476
1.169999999999997,888.7488,2024-03-02 20:44:51.539121,1709379891539
1.174999999999997,30.832,2024-03-02 20:44:51.602248,1709379891602
1.1799999999999968,890.0608,2024-03-02 20:44:51.664935,1709379891665
1.1849999999999967,69.2736,2024-03-02 20:44:51.728261,1709379891728
1.1899999999999966,895.1776,2024-03-02 20:44:51.776369,1709379891776
1.1949999999999965,103.91040000000001,2024-03-02 20:44:51.839876,1709379891840
1.1999999999999964,529.6544,2024-03-02 20:44:51.903761,1709379891904
1.2049999999999963,910.5279999999999,2024-03-02 20:44:51.951311,1709379891951
1.2099999999999962,71.7664,2024-03-02 20:44:52.014915,1709379892015
1.214999999999996,928.5024,2024-03-02 20:44:52.077842,1709379892078
1.219999999999996,74.3904,2024-03-02 20:44:52.141678,1709379892142
1.2249999999999959,958.0224,2024-03-02 20:44:52.204776,1709379892205
1.2299999999999958,78.1952,2024-03-02 20:44:52.267698,1709379892268
1.2349999999999957,886.256,2024-03-02 20:44:52.330408,1709379892330
1.2399999999999956,890.0608,2024-03-02 20:44:52.378206,1709379892378
1.2449999999999954,436.1088,2024-03-02 20:44:52.441304,1709379892441
1.2499999999999953,896.4896,2024-03-02 20:44:52.488919,1709379892489
1.2549999999999952,48.675200000000004,2024-03-02 20:44:52.537110,1709379892537
1.2599999999999951,777.2288000000001,2024-03-02 20:44:52.600229,1709379892600
1.264999999999995,491.2128,2024-03-02 20:44:52.663467,1709379892663
1.269999999999995,641.3056,2024-03-02 20:44:52.727053,1709379892727
1.2749999999999948,898.9824000000001,2024-03-02 20:44:52.774585,1709379892775
1.2799999999999947,51.299200000000006,2024-03-02 20:44:52.838274,1709379892838
1.2849999999999946,904.0992000000001,2024-03-02 20:44:52.901699,1709379892902
1.2899999999999945,260.3008,2024-03-02 20:44:52.949216,1709379892949
1.2949999999999944,811.8656,2024-03-02 20:44:53.013082,1709379893013
1.2999999999999943,898.9824000000001,2024-03-02 20:44:53.060714,1709379893061
1.3049999999999942,244.9504,2024-03-02 20:44:53.124172,1709379893124
1.309999999999994,902.9184,2024-03-02 20:44:53.187453,1709379893187
1.314999999999994,34.6368,2024-03-02 20:44:53.251185,1709379893251
1.3199999999999938,900.2944,2024-03-02 20:44:53.298657,1709379893299
1.3249999999999937,179.6128,2024-03-02 20:44:53.361882,1709379893362
1.3299999999999936,793.8911999999999,2024-03-02 20:44:53.424633,1709379893425
1.3349999999999935,341.12,2024-03-02 20:44:53.488388,1709379893488
1.3399999999999934,214.1184,2024-03-02 20:44:53.551615,1709379893552
1.3449999999999933,488.5888,2024-03-02 20:44:53.615553,1709379893616
1.3499999999999932,0.0,2024-03-02 20:44:53.663095,1709379893663
1.354999999999993,837.4495999999999,2024-03-02 20:44:53.726924,1709379893727
1.359999999999993,0.0,2024-03-02 20:44:53.790416,1709379893790
1.3649999999999929,860.5408000000001,2024-03-02 20:44:53.854083,1709379893854
1.3699999999999928,294.9376,2024-03-02 20:44:53.917441,1709379893917
1.3749999999999927,864.3456000000001,2024-03-02 20:44:53.980988,1709379893981
1.3799999999999926,457.888,2024-03-02 20:44:54.044192,1709379894044
1.3849999999999925,664.3968,2024-03-02 20:44:54.106947,1709379894107
1.3899999999999924,647.6032,2024-03-02 20:44:54.170031,1709379894170
1.3949999999999922,91.0528,2024-03-02 20:44:54.233522,1709379894234
1.3999999999999921,945.1648,2024-03-02 20:44:54.281584,1709379894282
1.404999999999992,98.79360000000001,2024-03-02 20:44:54.344721,1709379894345
1.409999999999992,937.5552,2024-03-02 20:44:54.408146,1709379894408
1.4149999999999918,94.8576,2024-03-02 20:44:54.471580,1709379894472
1.4199999999999917,906.7232,2024-03-02 20:44:54.534965,1709379894535
1.4249999999999916,636.0576,2024-03-02 20:44:54.582449,1709379894582
1.4299999999999915,73.0784,2024-03-02 20:44:54.647008,1709379894647
1.4349999999999914,909.3472,2024-03-02 20:44:54.709973,1709379894710
1.4399999999999913,60.220800000000004,2024-03-02 20:44:54.773648,1709379894774
1.4449999999999912,879.8272,2024-03-02 20:44:54.820935,1709379894821
1.449999999999991,15.3504,2024-03-02 20:44:54.884617,1709379894885
1.454999999999991,842.5664,2024-03-02 20:44:54.947985,1709379894948
1.4599999999999909,228.28799999999998,2024-03-02 20:44:55.011008,1709379895011
1.4649999999999908,44.870400000000004,2024-03-02 20:44:55.075151,1709379895075
1.4699999999999906,643.7984,2024-03-02 20:44:55.137989,1709379895138
1.4749999999999905,0.0,2024-03-02 20:44:55.185613,1709379895186
1.4799999999999904,841.3856,2024-03-02 20:44:55.249038,1709379895249
1.4849999999999903,0.0,2024-03-02 20:44:55.312628,1709379895313
1.4899999999999902,825.9039999999999,2024-03-02 20:44:55.375315,1709379895375
1.4949999999999901,148.7808,2024-03-02 20:44:55.423368,1709379895423
1.49999999999999,25.7152,2024-03-02 20:44:55.486488,1709379895486
1.50499999999999,355.2896,2024-03-02 20:44:55.549343,1709379895549
1.5099999999999898,0.0,2024-03-02 20:44:55.612755,1709379895613
1.5149999999999897,828.5279999999999,2024-03-02 20:44:55.675447,1709379895675
1.5199999999999896,0.0,2024-03-02 20:44:55.738859,1709379895739
